NX1175,0,
0.362,1.0887046882985,1.09
0.355,1.04478961148745,1.04
0.355,0.823737615628036,0.82
0.366,0.799080790281857,0.8
0.35,0.807497686460465,0.81
0.428,0.811652861038426,0.81
0.394,0.811652861038426,0.81
0.37,0.811652861038426,0.81
0.395,0.811652861038426,0.81
0.374,0.78279841095791,0.78
0.345,0.78279841095791,0.78
0.373,0.78279841095791,0.78
0.352,0.78279841095791,0.78
0.363,0.78279841095791,0.78
0.362,0.78279841095791,0.78
0.352,0.78279841095791,0.78
0.371,0.78279841095791,0.78
0.39,0.838120937650032,0.84
1.728,2.46325972556922,2.46
2.671,2.46325972556922,2.46
4.63,2.46325972556922,2.46
4.937,2.46325972556922,2.46
4.823,2.47987576798272,2.48
4.81,2.47987576798272,2.48
4.769,2.47987576798272,2.48
4.843,2.47987576798272,2.48
4.812,2.47987576798272,2.48
3.365,2.19283869583026,2.19
2.533,0.878603175802856,0.88
2.394,0.853600977772155,0.85
1.029,0.822554304927285,0.82
0.426,0.788474014978753,0.79
0.422,0.777338661872714,0.78
0.42,0.78279841095791,0.78
0.417,0.78279841095791,0.78
0.421,0.78279841095791,0.78
0.431,0.78279841095791,0.78
0.419,0.78279841095791,0.78
0.39,0.78279841095791,0.78
0.374,0.78279841095791,0.78
0.372,0.78279841095791,0.78
0.43,0.838120937650032,0.84
1.709,2.09417483519877,2.09
1.89,2.09417483519877,2.09
1.631,2.09417483519877,2.09
1.657,2.09417483519877,2.09
2.184,2.11079087761226,2.11
5.127,2.11079087761226,2.11
4.463,2.11079087761226,2.11
2.721,2.11079087761226,2.11
2.413,2.11079087761226,2.11
2.282,2.1371771510156,2.14
2.338,0.878603175802856,0.88
2.249,0.853600977772155,0.85
1.953,0.822554304927285,0.82
0.684,0.788474014978753,0.79
0.401,0.777338661872714,0.78
0.416,0.78279841095791,0.78
0.356,0.78279841095791,0.78
0.361,0.78279841095791,0.78
0.359,0.78279841095791,0.78
0.358,0.78279841095791,0.78
0.357,0.78279841095791,0.78
0.358,0.78279841095791,0.78
0.352,0.78279841095791,0.78
0.362,0.838120937650032,0.84
1.639,2.09417483519877,2.09
1.633,2.09417483519877,2.09
1.704,2.09417483519877,2.09
1.686,2.09417483519877,2.09
1.905,2.11079087761226,2.11
2.167,2.11079087761226,2.11
2.134,2.11079087761226,2.11
2.128,2.11079087761226,2.11
2.169,2.11079087761226,2.11
1.268,2.18691527871378,2.19
0.37,0.927132230646612,0.93
0.347,0.902130032615912,0.9
0.369,0.821345232072862,0.82
0.356,0.787264942124329,0.79
0.433,0.77612958901829,0.78
0.382,0.77991609210797,0.78
0.381,0.77991609210797,0.78
0.347,0.77991609210797,0.78
0.374,0.77991609210797,0.78
0.349,0.77991609210797,0.78
0.368,0.77991609210797,0.78
0.357,0.77991609210797,0.78
0.358,0.77991609210797,0.78
0.363,0.838120937650032,0.84
1.817,1.77166761074211,1.77
1.645,1.77166761074211,1.77
1.641,1.77166761074211,1.77
1.67,1.77166761074211,1.77
1.619,1.78828365315561,1.79
1.639,1.78828365315561,1.79
1.647,1.78828365315561,1.79
1.649,1.78828365315561,1.79
1.698,1.78828365315561,1.79
1.338,2.11800066163118,2.12
0.384,1.05462162653073,1.05
0.351,1.02961942850003,1.03
0.37,0.948834627956981,0.95
0.4,0.787264942124329,0.79
0.426,0.77612958901829,0.78
0.367,0.77937150263601,0.78
0.361,0.77937150263601,0.78
0.36,0.77937150263601,0.78
0.365,0.77937150263601,0.78
0.353,0.77937150263601,0.78
0.373,0.77937150263601,0.78
0.344,0.77937150263601,0.78
0.364,0.77937150263601,0.78
0.432,0.838120937650032,0.84
1.612,1.77166761074211,1.77
1.937,1.77166761074211,1.77
2.278,1.77166761074211,1.77
2.137,1.77166761074211,1.77
2.129,1.78828365315561,1.79
5.222,1.78828365315561,1.79
6.819,1.78828365315561,1.79
6.18,1.78828365315561,1.79
3.152,1.78828365315561,1.79
2.369,2.11800066163118,2.12
1.137,1.68908481734494,1.69
0.364,1.68908481734494,1.69
0.355,1.60830001680189,1.61
0.351,1.44574511088471,1.45
0.425,1.43460975777867,1.43
0.404,0.839356463198398,0.84
0.361,0.839356463198398,0.84
0.362,0.839356463198398,0.84
0.364,0.839356463198398,0.84
0.345,0.839356463198398,0.84
0.371,0.839356463198398,0.84
0.351,0.839356463198398,0.84
0.358,0.839356463198398,0.84
0.362,0.893139349609,0.89
0.342,0.779628336825364,0.78
0.365,0.779628336825364,0.78
0.351,0.779628336825364,0.78
0.427,0.801615972126547,0.8
0.376,0.840687327984453,0.84
1.371,1.09756533230002,1.1
0.965,1.09756533230002,1.1
0.363,1.0298074242885,1.03
0.343,0.823519462136014,0.82
0.363,0.798862636789834,0.8
0.362,0.807279532968443,0.81
0.355,0.807279532968443,0.81
0.369,0.807279532968443,0.81
0.346,0.807279532968443,0.81
0.371,0.807279532968443,0.81
0.399,0.839356463198398,0.84
0.425,0.839356463198398,0.84
0.353,0.839356463198398,0.84
0.375,0.839356463198398,0.84
0.345,0.839356463198398,0.84
0.369,0.839356463198398,0.84
0.352,0.839356463198398,0.84
0.359,0.839356463198398,0.84
0.362,0.893139349609,0.89
0.344,0.818790833596271,0.82
0.368,0.818790833596271,0.82
0.347,0.818790833596271,0.82
0.358,0.840778468897454,0.84
0.411,0.87984982475536,0.88
0.391,1.09257241265009,1.09
0.364,1.09257241265009,1.09
0.354,1.02481450463857,1.02
0.365,0.818526542486085,0.82
0.623,0.793869717139905,0.79
0.362,0.802286613318514,0.8
0.342,0.802286613318514,0.8
0.369,0.802286613318514,0.8
0.344,0.802286613318514,0.8
0.366,0.802286613318514,0.8
0.359,1.30294753494683,1.3
0.4,1.30294753494683,1.3
0.413,1.30294753494683,1.3
0.367,1.30294753494683,1.3
0.358,1.30294753494683,1.3
0.362,1.30294753494683,1.3
0.363,1.30294753494683,1.3
0.351,1.30294753494683,1.3
0.446,1.30294753494683,1.3
1.623,1.58217174231293,1.58
1.613,1.58217174231293,1.58
1.598,1.58217174231293,1.58
1.647,1.58217174231293,1.58
1.654,1.58217174231293,1.58
1.699,1.58217174231293,1.58
1.7,1.58217174231293,1.58
1.678,1.58217174231293,1.58
1.639,1.58217174231293,1.58
1.432,1.76483052607585,1.76
0.349,1.33573161100377,1.34
0.362,1.33573161100377,1.34
0.362,1.25039296168874,1.25
0.357,1.08783805577156,1.09
0.372,1.07670270266552,1.08
0.347,1.22338150619512,1.22
0.386,1.22338150619512,1.22
0.43,1.22338150619512,1.22
0.381,1.22338150619512,1.22
0.366,1.22338150619512,1.22
0.365,1.22338150619512,1.22
0.357,1.22338150619512,1.22
0.37,1.22338150619512,1.22
0.351,1.22338150619512,1.22
2.207,1.52772540724508,1.53
2.2,1.52772540724508,1.53
2.176,1.52772540724508,1.53
2.145,1.52772540724508,1.53
2.128,1.52772540724508,1.53
2.291,1.52772540724508,1.53
2.211,1.52772540724508,1.53
2.207,1.52772540724508,1.53
2.17,1.52772540724508,1.53
1.68,1.70916898126119,1.71
0.345,1.33573161100377,1.34
0.366,1.33573161100377,1.34
0.344,1.25039296168874,1.25
0.377,1.08783805577156,1.09
0.347,1.07670270266552,1.08
0.371,0.770434862374883,0.77
0.352,0.770434862374883,0.77
0.474,0.770434862374883,0.77
0.38,0.770434862374883,0.77
0.379,0.770434862374883,0.77
0.346,0.770434862374883,0.77
0.375,0.771211528645245,0.77
0.346,0.771211528645245,0.77
0.628,0.771211528645245,0.77
1.582,1.52772540724508,1.53
1.701,1.52772540724508,1.53
1.682,1.52772540724508,1.53
1.629,1.52772540724508,1.53
1.655,1.52772540724508,1.53
2.969,1.52772540724508,1.53
5.692,1.52772540724508,1.53
5.528,1.52772540724508,1.53
5.958,1.52772540724508,1.53
3.767,1.75890710895937,1.76
1.603,1.38546973870195,1.39
1.826,1.38546973870195,1.39
1.144,1.25039296168874,1.25
0.347,1.08783805577156,1.09
0.389,1.07670270266552,1.08
0.421,0.79037993162754,0.79
0.381,0.79037993162754,0.79
0.367,0.79037993162754,0.79
0.36,0.79037993162754,0.79
0.365,0.79037993162754,0.79
0.362,0.79037993162754,0.79
0.356,0.791156597897902,0.79
0.369,0.791156597897902,0.79
0.343,0.791156597897902,0.79
0.408,1.84396153263349,1.84
0.349,1.84396153263349,1.84
0.354,1.84396153263349,1.84
0.411,1.84396153263349,1.84
0.4,1.84396153263349,1.84
0.358,1.84396153263349,1.84
0.436,1.84396153263349,1.84
1.482,1.84396153263349,1.84
1.479,1.84396153263349,1.84
0.591,1.75890710895937,1.76
0.342,1.38546973870195,1.39
0.371,1.38546973870195,1.39
0.352,1.25039296168874,1.25
0.36,1.08783805577156,1.09
0.364,1.07670270266552,1.08
0.346,0.788126570838871,0.79
0.433,0.788126570838871,0.79
0.383,0.788126570838871,0.79
0.378,0.788126570838871,0.79
0.35,0.788126570838871,0.79
0.363,0.788126570838871,0.79
0.361,0.788903237109233,0.79
0.345,0.788903237109233,0.79
0.544,0.788903237109233,0.79
1.486,1.84396153263349,1.84
1.506,1.84396153263349,1.84
1.524,1.84396153263349,1.84
1.507,1.84396153263349,1.84
1.792,1.84396153263349,1.84
2.259,1.84396153263349,1.84
2.111,1.84396153263349,1.84
2.2,1.84396153263349,1.84
2.291,1.84396153263349,1.84
2.43,1.75890710895937,1.76
2.284,1.68908481734494,1.69
2.899,1.68908481734494,1.69
1.635,1.55400804033172,1.55
0.374,1.39145313441455,1.39
0.355,1.38031778130851,1.38
0.393,0.796895404663791,0.8
0.419,0.796895404663791,0.8
0.38,0.796895404663791,0.8
0.348,0.796895404663791,0.8
0.378,0.791233726186706,0.79
0.345,0.791233726186706,0.79
0.373,0.791233726186706,0.79
0.349,0.791233726186706,0.79
0.364,0.830738656935222,0.83
0.354,0.797728589160006,0.8
0.354,0.797728589160006,0.8
0.36,0.797728589160006,0.8
0.346,0.81971622446119,0.82
0.419,0.96190269391847,0.96
0.394,1.20860216401086,1.21
1.012,1.20860216401086,1.21
0.854,1.12386619010876,1.12
0.356,0.828648742767859,0.83
0.351,0.768025959679145,0.77
0.363,0.773160351359417,0.77
0.351,0.777315525937377,0.78
0.373,0.777315525937377,0.78
0.344,0.777315525937377,0.78
0.373,0.777315525937377,0.78
0.349,0.796895404663791,0.8
0.366,0.796895404663791,0.8
0.41,0.796895404663791,0.8
0.399,0.796895404663791,0.8
0.365,0.791233726186706,0.79
0.36,0.791233726186706,0.79
0.363,0.791233726186706,0.79
0.357,0.791233726186706,0.79
0.368,0.830738656935222,0.83
0.349,0.841884005580842,0.84
0.373,0.841884005580842,0.84
0.344,0.841884005580842,0.84
0.372,0.863871640882025,0.86
0.351,1.00605811033931,1.01
0.363,1.20860216401086,1.21
0.412,1.20860216401086,1.21
0.398,1.12386619010876,1.12
0.366,0.828648742767859,0.83
0.36,0.768025959679145,0.77
0.364,0.773160351359417,0.77
0.355,0.777315525937377,0.78
0.367,0.777315525937377,0.78
0.348,0.777315525937377,0.78
0.374,0.777315525937377,0.78
0.343,0.79742814633037,0.8
0.371,0.79742814633037,0.8
0.349,0.79742814633037,0.8
0.366,0.79742814633037,0.8
0.408,0.791766467853285,0.79
0.394,0.791766467853285,0.79
0.367,0.791766467853285,0.79
0.361,0.791766467853285,0.79
0.362,0.830738656935222,0.83
0.354,2.65586531220861,2.66
0.36,2.65586531220861,2.66
0.348,2.65586531220861,2.66
0.366,2.65586531220861,2.66
0.34,2.65586531220861,2.66
0.369,2.65586531220861,2.66
0.343,2.65586531220861,2.66
0.382,2.65586531220861,2.66
0.425,2.65586531220861,2.66
0.411,1.95005473340202,1.95
0.366,0.836466783279626,0.84
0.368,0.801855447659902,0.8
0.345,0.799818607070713,0.8
0.373,0.730462224979559,0.73
0.342,0.71932687187352,0.72
0.37,0.79742814633037,0.8
0.35,0.79742814633037,0.8
0.36,0.79742814633037,0.8
0.358,0.79742814633037,0.8
0.353,0.791766467853285,0.79
0.37,0.791766467853285,0.79
0.427,0.791766467853285,0.79
0.378,0.791766467853285,0.79
0.37,0.830738656935222,0.83
1.671,2.90747132068589,2.91
1.689,2.90747132068589,2.91
1.689,2.90747132068589,2.91
1.667,2.90747132068589,2.91
1.625,2.90747132068589,2.91
1.676,3.2032070535562,3.2
1.685,3.2032070535562,3.2
1.653,3.2032070535562,3.2
1.719,3.2032070535562,3.2
1.794,2.0190062211643,2.02
1.833,0.836466783279626,0.84
1.072,0.801855447659902,0.8
0.352,0.799818607070713,0.8
0.363,0.730462224979559,0.73
0.357,0.71932687187352,0.72
0.354,0.79742814633037,0.8
0.365,0.79742814633037,0.8
0.342,0.79742814633037,0.8
0.369,0.79742814633037,0.8
0.347,0.791766467853285,0.79
0.361,0.791766467853285,0.79
0.357,0.791766467853285,0.79
0.392,0.791766467853285,0.79
0.434,0.830738656935222,0.83
1.731,3.27702512344338,3.28
1.78,3.27702512344338,3.28
1.652,3.27702512344338,3.28
1.644,3.27702512344338,3.28
1.616,3.27702512344338,3.28
1.656,3.57276085631369,3.57
1.654,3.57276085631369,3.57
1.687,3.57276085631369,3.57
1.655,3.57276085631369,3.57
1.03,2.2139292013786,2.21
0.39,1.10017920862905,1.1
0.414,1.06556787300932,1.07
0.365,0.868608052205836,0.87
0.356,0.799251670114682,0.8
0.358,0.788116317008643,0.79
0.36,0.796895404663791,0.8
0.347,0.796895404663791,0.8
0.368,0.796895404663791,0.8
0.346,0.796895404663791,0.8
0.357,0.791233726186706,0.79
0.359,0.791233726186706,0.79
0.342,0.791233726186706,0.79
0.364,0.791233726186706,0.79
0.35,0.830738656935222,0.83
1.634,3.27702512344338,3.28
1.646,3.27702512344338,3.28
1.661,3.27702512344338,3.28
1.559,3.27702512344338,3.28
1.567,3.27702512344338,3.28
1.584,3.57276085631369,3.57
1.597,3.57276085631369,3.57
1.643,3.57276085631369,3.57
1.598,3.57276085631369,3.57
1.042,2.2139292013786,2.21
0.415,1.13304184560502,1.13
0.43,1.0984305099853,1.1
0.421,0.90147068918181,0.9
0.416,0.832114307090656,0.83
0.374,0.820978953984616,0.82
0.366,0.799764424773903,0.8
0.36,0.799764424773903,0.8
0.373,0.799764424773903,0.8
0.375,0.799764424773903,0.8
0.359,0.794102746296817,0.79
0.359,0.794102746296817,0.79
0.43,0.794102746296817,0.79
0.408,0.794102746296817,0.79
0.351,0.830738656935222,0.83
1.62,3.57381874450307,3.57
1.609,3.57381874450307,3.57
1.62,3.57381874450307,3.57
1.633,3.57381874450307,3.57
1.592,3.57381874450307,3.57
1.678,3.86955447737337,3.87
1.635,3.86955447737337,3.87
1.662,3.86955447737337,3.87
1.698,3.86955447737337,3.87
1.039,2.44623307918451,2.45
0.399,1.65800923676039,1.66
0.354,1.65800923676039,1.66
0.363,1.46104941595691,1.46
0.354,1.40150040313457,1.4
0.356,1.39036505002853,1.39
0.36,0.799764424773903,0.8
0.348,0.799764424773903,0.8
0.367,0.799764424773903,0.8
0.34,0.799764424773903,0.8
0.366,0.794102746296817,0.79
0.349,0.794102746296817,0.79
0.353,0.794102746296817,0.79
0.37,0.794102746296817,0.79
0.42,0.830738656935222,0.83
0.358,0.797728589160006,0.8
0.358,0.797728589160006,0.8
0.339,0.797728589160006,0.8
0.359,0.81971622446119,0.82
0.341,0.96190269391847,0.96
0.342,1.20860216401086,1.21
0.717,1.20860216401086,1.21
0.62,1.12386619010876,1.12
0.346,0.828648742767859,0.83
0.354,0.768025959679145,0.77
0.334,0.773160351359417,0.77
0.353,0.777315525937377,0.78
0.357,0.777315525937377,0.78
0.385,0.777315525937377,0.78
0.395,0.777315525937377,0.78
0.361,0.799764424773903,0.8
0.348,0.799764424773903,0.8
0.34,0.799764424773903,0.8
0.354,0.799764424773903,0.8
0.352,0.794102746296817,0.79
0.335,0.794102746296817,0.79
0.352,0.794102746296817,0.79
0.352,0.794102746296817,0.79
0.338,0.830738656935222,0.83
0.342,0.841884005580842,0.84
0.349,0.841884005580842,0.84
0.342,0.841884005580842,0.84
0.335,0.863871640882025,0.86
0.348,1.00605811033931,1.01
0.349,1.20860216401086,1.21
0.384,1.20860216401086,1.21
0.381,1.12386619010876,1.12
0.341,0.828648742767859,0.83
0.354,0.768025959679145,0.77
0.353,0.773160351359417,0.77
0.335,0.777315525937377,0.78
0.346,0.777315525937377,0.78
0.351,0.777315525937377,0.78
